4.3913,4.5301,0
3.4248,1.6132,0
2.6592,4.3185,0
1.9656,4.0057,0
2.2521,4.0637,1
2.3216,4.861,0
1.6499,3.5979,0
4.5247,3.59,0
2.1855,4.195,1
1.7828,5.3941,0
3.0169,3.5322,1
3.0201,3.2875,1
1.6166,2.5552,0
2.5255,5.5976,0
3.2433,4.7167,1
4.2867,4.419,1
2.6489,5.4398,0
3.922,4.2269,1
1.3812,3.315,0
2.5937,3.628,1
3.172,4.6675,1
0.58165,5.9639,0
3.2246,4.7073,1
2.3764,3.7388,1
1.8883,3.9936,0
4.1753,4.4234,0
3.2944,3.7097,1
2.2467,2.4532,0
2.6318,3.2569,1
1.5586,3.2989,1
1.947,2.9223,1
4.3656,3.4735,0
5.0058,4.0569,0
3.7591,3.0296,0
2.263,3.7013,1
3.3434,4.8733,1
2.4574,4.5013,1
2.2951,4.4466,1
3.9883,3.8442,0
4.9935,4.5005,1
3.2756,3.2924,1
3.9828,3.8741,1
2.3038,1.721,0
2.732,4.3179,1
2.6612,1.9941,1
4.3264,3.2466,0
2.5524,5.3096,0
3.0235,5.6714,0
3.6044,5.5631,0
2.57,2.9092,0
2.0719,3.2365,0
2.7794,3.862,1
2.2825,4.0421,1
2.4564,3.9025,1
3.8744,4.7765,0
2.8885,4.0114,1
3.8212,5.0367,0
1.6379,4.3752,0
2.9026,4.2712,0
1.7568,3.5283,0
2.9868,4.4559,1
1.8259,4.8948,0
3.3217,5.3605,0
3.8303,4.5713,0
2.5728,2.4418,0
3.1648,5.8504,0
3.8575,3.4443,0
3.6551,4.705,1
3.0465,1.1594,0
1.3442,6.4635,0
2.5513,2.8337,1
1.0089,3.2962,0
2.6249,3.6623,0
3.8817,4.3061,1
3.4737,2.9409,0
5.4266,4.9903,0
2.8071,1.9738,0
3.7075,3.9722,1
3.1087,4.1057,1
2.0625,3.6914,1
3.0313,2.1804,0
2.4299,4.3265,1
2.0779,3.0445,0
2.3971,4.6563,1
2.7995,3.7626,1
5.6436,4.8139,1
2.4711,4.7164,1
2.3082,4.2597,1
2.2763,4.2434,1
2.9987,3.7553,1
4.1477,4.6982,0
1.8391,3.101,0
0.54536,3.8566,0
2.9144,3.8833,1
3.9964,3.5724,0
0.58549,3.5883,1
3.7708,3.4439,0
4.2507,4.539,0
3.1742,5.4566,0
1.0403,5.1091,0
3.02,2.6869,0
3.5643,4.1316,1
3.8319,4.3942,1
3.709,3.1394,0
3.7333,3.841,1
4.1254,4.6771,0
1.8016,3.0319,0
4.0345,3.9685,0
1.2429,4.9179,0
3.0534,3.9013,0
3.3269,5.0597,0
4.0957,4.4643,0
2.0217,3.3268,0
3.1819,5.4761,0
4.3352,4.1897,0
3.3937,2.6166,0
3.7556,3.2151,0
2.9683,2.9835,1
2.4046,1.6832,0
4.0071,3.8886,1
3.6056,4.224,1
4.0884,4.4935,0
2.5463,4.468,1
3.0547,4.4513,1
4.0458,3.2318,0
1.9351,2.8939,0
3.5661,4.3286,1
3.4737,3.3461,1
4.5526,4.1242,0
4.9682,3.4208,0
4.3092,3.7624,0
1.8746,5.0651,1
1.3635,3.3898,0
1.6582,1.4642,0
3.7247,3.6122,1
2.4703,4.1795,1
1.9281,5.1163,0
2.8118,3.6761,1
2.8957,3.9866,1
1.6383,4.5237,0
3.025,4.6167,1
1.9101,5.0946,0
2.1645,3.1154,0
3.9029,4.549,0
2.4648,3.4196,0
2.3015,4.1048,1
4.5,5.3037,0
4.0277,3.4946,0
3.4349,5.5333,0
3.3119,3.9584,1
2.0924,3.4226,0
2.3187,4.685,1
3.7853,2.9977,0
3.0602,3.5456,1
2.4589,3.6539,1
5.0707,3.1273,0
2.4104,4.6312,1
2.3318,4.976,0
2.5053,3.3416,0
0.61395,4.7832,0
3.5232,2.974,0
4.0573,4.5559,0
3.537,3.1429,0
1.7983,3.1377,0
1.7558,5.0418,0
3.872,3.5919,1
2.3615,2.8276,0
4.1542,4.0475,0
1.8658,3.0032,0
3.5367,2.1562,0
2.0365,3.6767,0
2.4655,2.2593,0
2.3225,3.8412,1
4.2523,1.6048,0
3.8007,3.2313,0
3.194,3.6473,0
4.2876,3.6611,0
2.0421,4.082,1
1.2846,2.7942,0
3.4361,4.1409,1
3.0607,4.1736,1
3.0681,3.2908,1
2.0744,7.5805,0
3.708,5.1861,0
3.4988,4.9251,0
1.6777,4.0139,0
2.9558,2.1364,0
4.2088,3.1415,0
2.9075,3.399,0
5.0257,4.2526,0
3.0719,3.1922,0
2.7535,4.2205,1
1.7183,4.8069,0
3.0208,3.6788,1
3.5974,2.7272,0
4.8868,4.1505,0
2.1896,4.3753,1
2.7898,2.5797,0
3.0775,5.2022,0
3.3354,3.9591,1
3.4301,3.3031,1
4.4799,3.5407,0
3.7109,4.9198,0
2.4402,4.0005,1
5.4032,3.8726,0
2.4493,3.3333,1
3.4246,4.3029,1
4.4923,2.9665,0
4.56,4.2037,0
1.9911,7.4088,0
2.8282,3.9275,1
2.226,3.3775,1
2.8606,4.8046,1
2.845,3.2732,1
1.7272,3.3786,0
3.379,3.7533,1
3.4202,3.8704,1
2.8054,4.2195,1
2.5541,4.4987,1
2.6618,4.1021,1
0.7835,3.0942,0
1.8265,3.6656,0
2.0892,3.7143,1
3.1516,3.699,1
3.2231,5.382,0
2.5804,6.382,0
3.584,3.3923,1
3.2523,4.0728,1
3.8537,4.4327,1
2.9604,5.3387,0
3.0945,4.1884,1
3.621,3.8525,1
3.0306,4.4441,1
4.0699,2.6674,0
2.378,4.2455,1
3.4593,3.5823,1
2.85,2.3026,0
3.4346,3.3852,1
2.164,3.7049,0
3.7983,3.899,1
0.59277,3.3767,0
2.3076,4.6754,1
5.1643,4.1605,0
4.6554,2.7319,0
3.069,2.6434,0
1.991,4.8356,0
2.4169,4.6364,1
2.3162,3.2019,0
3.5609,3.0018,0
4.6452,3.7446,0
2.8645,3.8739,0
2.9471,4.064,1
2.841,5.5008,0
4.2492,5.4298,0
2.7204,3.2711,1
3.3156,4.7707,1
1.9968,4.9038,0
3.7361,4.8726,0
1.7553,4.6305,0
3.4571,4.4546,1
2.0627,3.6585,1
6.1217,3.3506,0
3.2497,4.2807,1
2.1881,4.6358,0
2.7995,4.6602,1
4.2755,2.5084,0
3.0157,3.5512,1
1.438,4.4653,0
3.8051,3.9953,1
2.8014,3.6371,0
2.0586,3.7675,1
4.4032,3.1086,0
3.1968,5.0711,1
1.9338,3.7502,0
4.6529,2.9066,0
4.1106,4.1547,0
1.6854,3.0281,0
3.2281,4.2121,0
3.7811,3.7993,1
2.2406,4.8773,0
3.4062,2.6275,0
2.8791,3.8827,1
2.7867,4.2423,1
1.963,3.2162,0
4.3459,3.9941,0
3.4809,4.5466,1
2.9595,2.8506,0
3.2003,4.5125,1
4.4204,5.3587,0
2.7705,4.036,1
2.3097,2.1951,0
3.4025,3.6254,1
3.9057,5.6735,0
2.6159,3.2534,1
1.7165,5.0277,0
1.2861,3.6441,0
1.8678,3.197,0
4.5351,4.0549,0
3.9897,3.669,0
1.8296,4.7944,0
2.8116,3.6737,1
3.3106,2.5755,0
2.3385,3.5816,0
3.3304,2.8074,0
2.283,5.5615,0
1.8878,4.6827,0
2.04,4.5567,0
3.6121,5.0584,1
2.5681,4.0519,1
2.6161,3.6262,1
2.9628,1.8972,0
2.0243,5.3607,1
2.4611,3.589,1
3.6558,4.4393,1
3.9936,3.9525,1
2.9697,4.4539,1
3.2298,3.7784,0
2.2254,3.3207,1
2.5188,4.6846,1
2.5935,5.4283,0
3.5237,2.7414,0
2.7523,5.6962,1
4.1456,5.8878,0
1.9784,4.7455,0
3.3023,4.9771,0
2.3539,3.103,0
3.0264,4.7373,1
3.121,4.3939,1
0.85414,5.3087,0
2.792,5.1076,0
2.307,3.9803,1
4.9678,4.5861,0
4.0464,4.7248,1
2.8347,3.1341,1
2.4202,4.7901,1
2.7828,3.8533,1
3.2401,4.0684,1
4.0212,4.9322,1
2.9098,4.495,1
3.8393,5.2783,0
2.7026,3.38,1
4.155,3.4701,0
2.5547,3.6499,1
1.8906,3.8088,0
4.1408,4.1638,0
3.9331,3.2931,0
2.4794,6.2963,0
2.4103,4.4276,1
4.3814,5.6118,0
2.6957,3.3488,1
3.1954,3.0466,0
4.1588,2.9614,0
3.033,4.5535,1
2.0448,4.4868,0
2.7269,3.1702,1
4.1578,2.0388,0
2.2962,2.6383,0
4.1412,4.0197,0
2.8419,4.7391,1
2.0315,5.7401,0
2.1073,4.6892,0
3.9095,4.7476,0
3.3323,3.8172,1
3.2708,3.289,1
1.5177,2.0495,0
4.1944,4.3776,0
2.8688,2.6786,0
3.4161,1.3648,0
4.3425,5.203,0
1.8361,3.9199,0
3.4286,4.4028,1
1.6707,2.8506,0
1.0771,3.7856,0
4.29,4.1275,0
3.0766,6.2387,0
3.4311,4.6623,1
1.9948,3.2877,1
3.354,3.7034,1
2.2115,2.8801,0
3.4838,5.0872,0
2.1363,3.606,1
3.3749,5.3356,0
5.7224,3.707,0
3.8322,3.8922,0
2.531,2.9117,1
2.7649,3.1899,0
1.4828,5.107,0
3.1093,5.0236,0
4.0577,3.9248,0
4.1568,5.1699,0
2.3645,4.264,1
3.3676,2.636,0
3.3064,3.0724,1
3.0561,3.2221,1
2.2945,3.636,1
2.2759,4.2026,1
3.0044,4.1833,1
2.5813,3.3479,1
2.5722,4.3135,1
3.532,2.9678,0
3.7144,4.315,1
2.9444,2.1259,0
3.3106,3.8435,1
4.2482,4.9103,0
2.4158,4.1445,1
3.3706,5.3919,1
3.5008,3.7431,1
2.7555,4.1937,1
2.7647,3.5506,1
2.9804,3.7301,1
2.2445,4.69,0
4.4726,4.3869,0
3.0051,2.4721,0
2.2356,3.9091,1
2.6771,4.5099,1
4.4578,3.5065,0
1.2151,2.9844,0
3.5217,4.2173,1
3.8515,4.7033,1
3.7453,4.9931,0
1.6272,6.4792,0
4.792,5.1106,0
2.6951,4.4815,1
3.2899,4.5697,1
2.3808,4.8189,1
2.9513,4.6086,0
1.6282,3.7266,0
2.6347,2.2561,0
2.1964,4.0187,1
2.7267,2.5167,0
3.3401,3.8176,0
3.0601,3.4907,1
3.9516,3.8276,1
3.1073,5.5965,1
0.27313,5.1954,0
2.5077,5.971,0
4.1179,3.585,1
4.0498,2.2038,0
4.9844,5.2967,0
2.2581,4.478,1
4.3398,4.1815,0
3.1706,2.7247,0
3.707,4.0781,1
3.3167,3.1231,1
3.4321,3.8086,1
3.2269,3.2509,1
2.5601,3.4688,1
0.62222,5.6369,0
1.7609,5.985,0
1.4541,3.4636,0
2.5211,3.4732,0
0.53613,4.6981,0
3.3491,4.8022,1
3.9713,2.42,0
1.5086,3.2202,0
2.8798,2.8565,0
2.4901,4.463,1
2.5256,5.2856,0
3.8009,3.6242,1
2.7747,4.6078,1
2.4274,3.2584,1
1.8988,3.5513,0
3.1049,5.2782,0
3.293,4.1994,0
3.1063,4.5566,1
3.3532,4.8804,1
3.7323,2.9361,0
4.028,4.8427,1
2.4107,3.2436,1
3.0878,4.9814,1
3.4569,4.8929,0
3.0532,5.3479,1
3.3431,4.4382,1
1.9775,4.7677,0
3.6242,3.5666,1
2.5158,2.5238,0
2.8206,3.49,1
4.9482,4.6894,1
2.9177,3.5423,1
3.3045,4.1233,1
0.5267,5.0738,0
3.8877,5.573,0
4.6041,3.9229,0
1.8442,3.1681,0
2.7764,3.2909,1
2.258,5.884,0
0.99363,2.1519,1
1.6416,4.2081,0
2.9559,3.6766,1
3.021,3.9103,1
3.6911,2.2223,0
2.6576,2.5338,1
2.6669,5.5835,1
4.5547,2.2453,0
2.2706,5.516,0
2.1917,3.6869,1
3.5056,3.7571,1
3.5588,3.6322,1
2.9662,3.0769,1
3.0181,4.7018,1
2.3186,3.6596,1
4.2242,4.3821,0
3.2076,4.9608,1
3.7527,4.3407,1
4.1217,3.9688,0
3.7099,5.3006,0
0.92714,2.8232,0
4.0785,3.0236,0
2.4614,3.8163,1
3.098,2.1535,0
3.1703,4.5927,1
1.288,3.4174,0
4.5189,3.6589,0
3.3093,3.4273,1
3.6991,5.9874,0
2.8605,3.3918,0
3.5218,3.9839,1
2.9668,3.5008,1
2.7288,4.1626,1
4.0639,4.0463,0
2.9344,4.7382,1
1.907,2.81,0
3.5682,3.6533,1
2.228,2.1838,0
2.3853,4.2642,1
2.4495,4.9377,0
4.1158,4.4085,0
3.1413,3.1628,1
1.8899,4.5135,0
2.6745,3.4697,1
3.5938,3.8392,1
2.8214,4.4863,1
2.5137,2.3706,0
0.85737,3.1093,0
1.8046,3.5537,0
2.9867,4.2653,1
1.1913,3.7743,0
2.5215,3.8419,1
2.4864,3.517,1
2.3143,5.8305,0
2.0585,4.3204,1
3.8433,3.0297,0
1.3074,4.4182,0
3.7257,1.8645,0
2.7025,4.9104,1
2.7285,1.8411,0
3.631,4.5974,1
3.4918,2.3215,0
6.1224,3.7816,0
1.6012,2.6868,0
3.7887,4.2276,1
4.0954,3.3273,0
3.684,3.5552,1
3.2065,5.7272,0
3.6232,2.989,0
0.21816,4.8489,0
3.7912,3.2333,0
3.3752,3.5994,1
3.9381,5.27,0
